type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_5281959998	5281959998_10151796207554999	https://www.facebook.com/5281959998/posts/10151796207554999/	"Trump lacks a long list of traits associated with effective leadership: “humility  acknowledging errors  shouldering blame and learning from mistakes  empathy  resilience  collaboration  connecting with people and controlling unproductive emotions. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAKfYqC2NqLOx91&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11STEWART%2F11STEWART-facebookJumbo.jpg&cfs=1&sx=214&sy=0&sw=550&sh=550&_nc_hash=AQA9gsnphTu60EAo	https://external.xx.fbcdn.net/safe_image.php?d=AQBbxPqttrCwsOwP&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11STEWART%2F11STEWART-facebookJumbo.jpg&_nc_hash=AQCV6R2xf67I5Kjr	https://www.nytimes.com/2019/01/10/business/trump-staff-turnover-leadership.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T06:25:00+0000	1547187900	"2019-01-11 07:25:00"	4730	1340	5933	1532	8805	178	748	59	109	109	0
link	post_page_5281959998	5281959998_10151796209439999	https://www.facebook.com/5281959998/posts/10151796209439999/	"In an unusually explicit and personal attack on a former president’s foreign policy  Secretary of State Mike Pompeo painted a picture of a Middle East cast into chaos by President Barack Obama."	https://external.xx.fbcdn.net/safe_image.php?d=AQAwfLYvfaHJFG_H&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10diplo1%2F10diplo1-facebookJumbo.jpg&cfs=1&sx=264&sy=0&sw=549&sh=549&_nc_hash=AQDgutJ2EjGpAoU0	https://external.xx.fbcdn.net/safe_image.php?d=AQD5UPRxdMKSkE5X&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10diplo1%2F10diplo1-facebookJumbo.jpg&_nc_hash=AQD0ox4oDXk1B0jh	https://www.nytimes.com/2019/01/10/world/middleeast/mike-pompeo-speech-middle-east-obama.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T05:55:00+0000	1547186100	"2019-01-11 06:55:00"	129	570	1608	61	2239	9	132	38	27	1273	0
link	post_page_5281959998	5281959998_10151796103059999	https://www.facebook.com/5281959998/posts/10151796103059999/	"The 2 women arrested  Jessica Fowler and Amber Harrell  were charged with sexual battery and second-degree kidnapping in the assault of a transgender woman in North Carolina."	https://external.xx.fbcdn.net/safe_image.php?d=AQAo-X3wqfMqosg9&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-transgender%2F11xp-transgender--facebookJumbo.jpg&cfs=1&sx=255&sy=0&sw=550&sh=550&_nc_hash=AQBKH57qoz34Q6Gj	https://external.xx.fbcdn.net/safe_image.php?d=AQBJKhG4q_QaJLYv&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-transgender%2F11xp-transgender--facebookJumbo.jpg&_nc_hash=AQCFCgz-B4a4w80a	https://www.nytimes.com/2019/01/10/us/transgender-woman-sexual-assault-nc.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T05:40:00+0000	1547185200	"2019-01-11 06:40:00"	335	428	1821	144	2393	4	24	53	171	1234	0
link	post_page_5281959998	5281959998_10151796202674999	https://www.facebook.com/5281959998/posts/10151796202674999/	"In The New York Times Opinion Section  Kara Swisher writes   While Donald J. Trump spouts outward  turning into an online megaphone  Alexandria Ocasio-Cortez listens  takes everything in and reacts. Both methods work. And she is the only one who can keep up with him online. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAAmPoZ5E7oaq7u&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fopinion%2F10swisher-promo%2F10swisher-promo-facebookJumbo-v2.jpg&cfs=1&sx=101&sy=0&sw=550&sh=550&_nc_hash=AQCXCFVe8fxBBUft	https://external.xx.fbcdn.net/safe_image.php?d=AQA-vRpRMwcu7fkt&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fopinion%2F10swisher-promo%2F10swisher-promo-facebookJumbo-v2.jpg&_nc_hash=AQCMAonvF4mP1d58	https://www.nytimes.com/2019/01/10/opinion/ocasio-cortez-aoc-trump.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T05:25:00+0000	1547184300	"2019-01-11 06:25:00"	921	394	1119	65	1578	126	59	6	1	6	0
link	post_page_5281959998	5281959998_10151795875709999	https://www.facebook.com/5281959998/posts/10151795875709999/	"Those looking to escape our roller coaster news cycle can’t get much farther away than the Islands of Tahiti  where the clear  warm waters offer views of more than 1 000 species of marine life."	https://external.xx.fbcdn.net/safe_image.php?d=AQDD48x78o64_5gi&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2F2018%2F11%2F09%2Fplaces-to-go-2019%2Fassets%2Fimages%2Ftahiti-1254.jpg&cfs=1&_nc_hash=AQAmEXcZYCbpvQi9	https://external.xx.fbcdn.net/safe_image.php?d=AQCJ82XoQEii26Ne&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2F2018%2F11%2F09%2Fplaces-to-go-2019%2Fassets%2Fimages%2Ftahiti-1254.jpg&_nc_hash=AQC0WZSx1rWRYDVS	http://www.nytimes.com/newsgraphics/2019/01/08/places-to-go/tahiti.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T04:55:00+0000	1547182500	"2019-01-11 05:55:00"	199	41	239	34	314	26	3	10	1	0	0
link	post_page_5281959998	5281959998_10151796099924999	https://www.facebook.com/5281959998/posts/10151796099924999/	"Kevin Fret  a Puerto Rican social media star who billed himself as the first openly gay Latin trap artist  was fatally shot in San Juan  according to police and news reports."	https://external.xx.fbcdn.net/safe_image.php?d=AQAcwFs9iUMGKR_-&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fobituaries%2F11xp-kevinfret%2F11xp-kevinfret-facebookJumbo.jpg&cfs=1&sx=200&sy=0&sw=550&sh=550&_nc_hash=AQDZn-vt-OOi8N2M	https://external.xx.fbcdn.net/safe_image.php?d=AQCKgUp0TZeRRXzK&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fobituaries%2F11xp-kevinfret%2F11xp-kevinfret-facebookJumbo.jpg&_nc_hash=AQAwU--ndbye6JbJ	https://www.nytimes.com/2019/01/10/us/kevin-fret-dead-puerto-rico.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T04:25:00+0000	1547180700	"2019-01-11 05:25:00"	223	352	3079	254	3685	3	14	129	2127	583	0
link	post_page_5281959998	5281959998_10151796142559999	https://www.facebook.com/5281959998/posts/10151796142559999/	"Jayme Closs  a 13-year-old Wisconsin girl who went missing when her parents were killed nearly 3 months ago was found alive  the authorities said."	https://external.xx.fbcdn.net/safe_image.php?d=AQCEqX1Hdz7LopcT&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-Closs%2F11xp-Closs-facebookJumbo-v2.jpg&cfs=1&_nc_hash=AQCByCUPr9yLOyCi	https://external.xx.fbcdn.net/safe_image.php?d=AQCdWuQmyMtdm6MF&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11xp-Closs%2F11xp-Closs-facebookJumbo-v2.jpg&_nc_hash=AQBfM4m-ioLJnq-d	https://www.nytimes.com/2019/01/10/us/jayme-closs-found-wisconsin.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T03:55:27+0000	1547178927	"2019-01-11 04:55:27"	2877	361	4092	236	4689	711	4	475	25	0	0
link	post_page_5281959998	5281959998_10151796095364999	https://www.facebook.com/5281959998/posts/10151796095364999/	"Many farmers have stayed unflinchingly loyal to President Trump and his demands for $5.7 billion for a border wall  even as the shutdown threatens their livelihood. “I may lose the farm  but I strongly feel we need some border security ” a farmer said."	https://external.xx.fbcdn.net/safe_image.php?d=AQDKu5Ky8MPJ1mAo&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11farmers-1-print%2F11farmers-02-facebookJumbo.jpg&cfs=1&_nc_hash=AQCeLwaJtBtx5j-Q	https://external.xx.fbcdn.net/safe_image.php?d=AQCOacxo-fhfOmYR&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2F11farmers-1-print%2F11farmers-02-facebookJumbo.jpg&_nc_hash=AQAUYlufjuWyvo_i	https://www.nytimes.com/2019/01/10/us/farmers-trump-administration.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T03:25:20+0000	1547177120	"2019-01-11 04:25:20"	1475	3613	7206	1260	12079	54	3312	642	1335	388	0
link	post_page_5281959998	5281959998_10151795968749999	https://www.facebook.com/5281959998/posts/10151795968749999/	"More than 60 of these surprise broadcasts have been recorded so far."	https://external.xx.fbcdn.net/safe_image.php?d=AQDrMUZj7_S_zEKq&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fscience%2F11BURSTER%2F11BURSTER-facebookJumbo.jpg&cfs=1&_nc_hash=AQA1ljtu9mHWoth6	https://external.xx.fbcdn.net/safe_image.php?d=AQDAO2w4edMNbhIv&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fscience%2F11BURSTER%2F11BURSTER-facebookJumbo.jpg&_nc_hash=AQA5gwRNE3UPAbZ9	https://www.nytimes.com/2019/01/10/science/radio-bursts-universe-astronomy.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T02:55:00+0000	1547175300	"2019-01-11 03:55:00"	1265	200	1667	514	2381	89	7	303	2	1	0
link	post_page_5281959998	5281959998_10151796076794999	https://www.facebook.com/5281959998/posts/10151796076794999/	"Andy Murray  the former world No. 1 who ended a 76-year Grand Slam drought for British men s singles players  tearfully announced he would retire this year."	https://external.xx.fbcdn.net/safe_image.php?d=AQBFcY4CUvGwoOB7&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fsports%2F11murray1%2F11murray1-facebookJumbo.jpg&cfs=1&sx=242&sy=0&sw=549&sh=549&_nc_hash=AQBLxPFOBR5GIA6y	https://external.xx.fbcdn.net/safe_image.php?d=AQCHJhGptD5Y3_-w&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fsports%2F11murray1%2F11murray1-facebookJumbo.jpg&_nc_hash=AQAOgIv7WKJN5Jr3	https://www.nytimes.com/2019/01/10/sports/andy-murray-retire.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T02:40:29+0000	1547174429	"2019-01-11 03:40:29"	1090	285	3596	321	4202	46	5	310	2141	4	0
link	post_page_5281959998	5281959998_10151796048484999	https://www.facebook.com/5281959998/posts/10151796048484999/	"The White House stopped paying its water bill. West Wing desks sit empty. As the shutdown hits home  President Trump shows no sign of giving in."	https://external.xx.fbcdn.net/safe_image.php?d=AQDxA2EVmjaPGu18&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-memo-print%2Fmerlin_148993488_e1744daa-0b1d-4432-bcbe-ab1755f30b29-facebookJumbo.jpg&cfs=1&_nc_hash=AQAtIhFXyeGGKIfZ	https://external.xx.fbcdn.net/safe_image.php?d=AQDuf3N9QqCc-u4H&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-memo-print%2Fmerlin_148993488_e1744daa-0b1d-4432-bcbe-ab1755f30b29-facebookJumbo.jpg&_nc_hash=AQBw1fcLkTqzlE4N	https://www.nytimes.com/2019/01/10/us/politics/white-house-government-shutdown.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T02:25:00+0000	1547173500	"2019-01-11 03:25:00"	1086	1709	5537	1565	8811	42	313	522	205	3369	0
link	post_page_5281959998	5281959998_10151795680984999	https://www.facebook.com/5281959998/posts/10151795680984999/	"Puerto Rico is the No. 1 destination in The New York Times - Travel s annual 52 places to go list."	https://external.xx.fbcdn.net/safe_image.php?d=AQAEwPovq_mjYiWX&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2F2018%2F11%2F09%2Fplaces-to-go-2019%2Fassets%2Fimages%2Fpuertorico-1254.jpg&cfs=1&_nc_hash=AQBhuuZcY7IuOddn	https://external.xx.fbcdn.net/safe_image.php?d=AQBPWubBSynE0JxO&url=https%3A%2F%2Fstatic01.nyt.com%2Fnewsgraphics%2F2018%2F11%2F09%2Fplaces-to-go-2019%2Fassets%2Fimages%2Fpuertorico-1254.jpg&_nc_hash=AQAOpklJzCt2XY9i	http://www.nytimes.com/newsgraphics/2019/01/08/places-to-go/puertorico.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T02:10:00+0000	1547172600	"2019-01-11 03:10:00"	1919	430	2259	442	3131	307	4	29	0	0	0
link	post_page_5281959998	5281959998_10151795958419999	https://www.facebook.com/5281959998/posts/10151795958419999/	"On average  American Facebook users aged 65 and older posted seven times as many articles from fake news websites as adults 29 and younger  a new study found."	https://external.xx.fbcdn.net/safe_image.php?d=AQAh7z_f4FIuozXH&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11xp-facebook1%2F11xp-facebook1-facebookJumbo.jpg&cfs=1&sx=486&sy=0&sw=550&sh=550&_nc_hash=AQCrIx0YhCxBhk2A	https://external.xx.fbcdn.net/safe_image.php?d=AQDY8lPcuvZhfKez&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fbusiness%2F11xp-facebook1%2F11xp-facebook1-facebookJumbo.jpg&_nc_hash=AQDdKHMjQb8mtjdY	https://www.nytimes.com/2019/01/10/us/politics/facebook-fake-news-2016-election.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T01:55:00+0000	1547171700	"2019-01-11 02:55:00"	7639	2040	11797	4352	18189	78	2554	981	393	152	0
link	post_page_5281959998	5281959998_10151795952574999	https://www.facebook.com/5281959998/posts/10151795952574999/	"The TSA said it favors floppy-eared dogs over pointy-eared dogs  especially in the jobs that require interacting with traveling passengers  because floppy-eared dogs appear friendlier and less aggressive."	https://external.xx.fbcdn.net/safe_image.php?d=AQDqPLWWiM8uDuto&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10xp-tsa1%2F10xp-tsa1-facebookJumbo.jpg&cfs=1&sx=0&sy=0&sw=550&sh=550&_nc_hash=AQAb_YOiKxLfqdPa	https://external.xx.fbcdn.net/safe_image.php?d=AQBGjWEX-a291iha&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10xp-tsa1%2F10xp-tsa1-facebookJumbo.jpg&_nc_hash=AQBvz1OhVWJ9HYSG	https://www.nytimes.com/2019/01/10/science/tsa-dog-ears-floppy.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T01:25:00+0000	1547169900	"2019-01-11 02:25:00"	619	266	763	182	1211	61	53	22	2	6	0
link	post_page_5281959998	5281959998_10151795975194999	https://www.facebook.com/5281959998/posts/10151795975194999/	"Prominent Ukrainians went to President Trump’s inauguration with ideas about lifting sanctions on Russia. The special counsel is investigating."	https://external.xx.fbcdn.net/safe_image.php?d=AQBoW9U2H5PBdnc6&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-inaugural1%2F11dc-inaugural1-facebookJumbo.jpg&cfs=1&sx=356&sy=0&sw=549&sh=549&_nc_hash=AQBsiQ5GOc7RFFJB	https://external.xx.fbcdn.net/safe_image.php?d=AQCsNB82T-_-OjRE&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-inaugural1%2F11dc-inaugural1-facebookJumbo.jpg&_nc_hash=AQABkveZv0JfXeiQ	https://www.nytimes.com/2019/01/10/us/politics/ukraine-donald-trump-inauguration.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T00:55:00+0000	1547168100	"2019-01-11 01:55:00"	3333	442	4991	1606	7039	108	458	808	20	264	0
link	post_page_5281959998	5281959998_10151795966884999	https://www.facebook.com/5281959998/posts/10151795966884999/	"“No wall  no deal ” Vice President Mike Pence declared in a briefing with reporters. “We’re going to keep standing strong  keep standing firm.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQA9bWnu04Nix_EI&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-shutdown-sub1%2F11dc-shutdown-sub1-facebookJumbo.jpg&cfs=1&sx=427&sy=0&sw=550&sh=550&_nc_hash=AQCfOYtodlzrgu8f	https://external.xx.fbcdn.net/safe_image.php?d=AQBD_dkiAjSWf9L_&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-shutdown-sub1%2F11dc-shutdown-sub1-facebookJumbo.jpg&_nc_hash=AQAcWss4RvGEc0Eu	https://www.nytimes.com/2019/01/10/us/politics/border-wall-government-shutdown.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-11T00:55:00+0000	1547168100	"2019-01-11 01:55:00"	228	1296	2674	98	4068	30	348	28	48	1992	0
video	post_page_5281959998	5281959998_10151795961839999	https://www.facebook.com/5281959998/posts/10151795961839999/	"Michael Cohen’s decision to appear before the House Oversight and Reform Committee on Feb. 7 sets the stage for a blockbuster public hearing that threatens to further damage President Trump s image and could clarify the depth of his legal woes.   Here’s a look back at how their relationship deteriorated. Read more: https://nyti.ms/2Qqh9oH"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/45809238_763497077343898_6990301076603797504_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e39241a96acb25d15d3bbc1d42587d75&oe=5CC99E72	https://scontent.xx.fbcdn.net/v/t15.5256-10/45809238_763497077343898_6990301076603797504_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=9b58b1e3f9786532056c7292eafeb16e&oe=5C8DB180	https://www.facebook.com/nytimes/videos/792154421144830/	facebook.com	2019-01-11T00:40:00+0000	1547167200	"2019-01-11 01:40:00"	595	257	793	127	1177	113	69	10	3	3	0
link	post_page_5281959998	5281959998_10151795612569999	https://www.facebook.com/5281959998/posts/10151795612569999/	"A beloved Italian-American staple."	https://external.xx.fbcdn.net/safe_image.php?d=AQBCcjxd5lmxz-qQ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F28%2Fdining%2Fas-chicken-piccata%2Fas-chicken-piccata-threeByTwoMediumAt2X-v2.jpg&cfs=1&_nc_hash=AQAeYy-H0NokRycw	https://external.xx.fbcdn.net/safe_image.php?d=AQCCmzms8N9H-r9r&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F28%2Fdining%2Fas-chicken-piccata%2Fas-chicken-piccata-threeByTwoMediumAt2X-v2.jpg&_nc_hash=AQCU98IIcdgVU5vt	https://cooking.nytimes.com/recipes/1019883-chicken-piccata?smid=fb-nytimes&smtyp=cur	cooking.nytimes.com	2019-01-11T00:25:00+0000	1547166300	"2019-01-11 01:25:00"	422	26	459	222	707	30	1	6	0	0	0
link	post_page_5281959998	5281959998_10151795349814999	https://www.facebook.com/5281959998/posts/10151795349814999/	" Black Panther  director Ryan Coogler on his reputation for hiring women in key crew roles: “In each one of the circumstances where I’ve worked with these incredible filmmakers that happen to be women  they were the best people for the job.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQDuRF-uohgIPeSO&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Farts%2F10carpetbagger-coogler1%2F10carpetbagger-coogler1-facebookJumbo.jpg&cfs=1&sx=407&sy=0&sw=550&sh=550&_nc_hash=AQDYo2XEyuV-7dWT	https://external.xx.fbcdn.net/safe_image.php?d=AQClolPuRX8Gihe5&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Farts%2F10carpetbagger-coogler1%2F10carpetbagger-coogler1-facebookJumbo.jpg&_nc_hash=AQA6wffpbzZcsQaj	https://www.nytimes.com/2019/01/09/movies/black-panther-oscars-ryan-coogler.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T23:55:00+0000	1547164500	"2019-01-11 00:55:00"	542	176	700	75	951	133	18	5	0	2	0
link	post_page_5281959998	5281959998_10151795737934999	https://www.facebook.com/5281959998/posts/10151795737934999/	" We see that men have higher suicide rates  men have more cardiovascular disease and men are lonelier as they get older   said a lead writer of the guidelines.  We re trying to help men by expanding their emotional repertoire  not trying to take away the strengths that men have. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAOAJyBakdBUWyf&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10xp-masculinity1%2F10xp-masculinity1-facebookJumbo.jpg&cfs=1&_nc_hash=AQBiWW6TabwvCqm4	https://external.xx.fbcdn.net/safe_image.php?d=AQDTFwRU2PTpLH00&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10xp-masculinity1%2F10xp-masculinity1-facebookJumbo.jpg&_nc_hash=AQAYsRNuRRo14Ls1	https://www.nytimes.com/2019/01/10/science/apa-traditional-masculinity-harmful.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T23:25:00+0000	1547162700	"2019-01-11 00:25:00"	4182	598	4867	1679	7144	399	51	28	193	14	0
link	post_page_5281959998	5281959998_10151795791489999	https://www.facebook.com/5281959998/posts/10151795791489999/	"“If I can do it  you have the whole world for you  girl.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQAGGNv36hmloc43&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F04%2Fneediest-cases%2F00ncf-morillo1%2F00ncf-morillo1-facebookJumbo.jpg&cfs=1&sx=253&sy=0&sw=549&sh=549&_nc_hash=AQDnWvw0zRRXo-a4	https://external.xx.fbcdn.net/safe_image.php?d=AQDFDdjW2OgkquRV&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F04%2Fneediest-cases%2F00ncf-morillo1%2F00ncf-morillo1-facebookJumbo.jpg&_nc_hash=AQAQ-qrXhFAZoF_b	https://www.nytimes.com/2019/01/08/neediest-cases/paralysis-to-motherhood.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T23:10:00+0000	1547161800	"2019-01-11 00:10:00"	114	5	136	8	149	17	0	4	1	0	0
link	post_page_5281959998	5281959998_10151795605644999	https://www.facebook.com/5281959998/posts/10151795605644999/	"A teenager was killed in an avalanche and 5 others have died after heavy snows in Austria and southern Germany. Some places have seen over 10 feet of snow."	https://external.xx.fbcdn.net/safe_image.php?d=AQAWWOxw3i6-Pn9c&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Alps1%2F11Alps1-facebookJumbo.jpg&cfs=1&_nc_hash=AQDwiEizxO9CdaKy	https://external.xx.fbcdn.net/safe_image.php?d=AQAb5i2uyu12cr6K&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Alps1%2F11Alps1-facebookJumbo.jpg&_nc_hash=AQCNTs3Ex8UbGtlC	https://www.nytimes.com/2019/01/10/world/europe/alps-austria-germany-snow.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T22:55:00+0000	1547160900	"2019-01-10 23:55:00"	90	24	437	78	539	3	1	152	191	0	0
link	post_page_5281959998	5281959998_10151795873424999	https://www.facebook.com/5281959998/posts/10151795873424999/	"“Thank you to the Hollywood Foreign Press Association ” honored actors drone at every Golden Globes ceremony. So who are these Hollywood foreign people?"	https://external.xx.fbcdn.net/safe_image.php?d=AQCEbcEDekwojvmC&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fstyle%2F00wait-star%2F00wait-star-facebookJumbo.png&cfs=1&_nc_hash=AQAup2uQ1-rtzOeC	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fstyle%2F00wait-star%2F00wait-star-facebookJumbo.png&_nc_hash=AQA97_JYnOhrrmCY	https://www.nytimes.com/2019/01/10/style/hfpa-golden-globes.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T22:40:01+0000	1547160001	"2019-01-10 23:40:01"	28	7	35	7	49	3	3	1	0	0	0
