type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_15704546335	15704546335_10157704835651336	https://www.facebook.com/15704546335/posts/10157704835651336/	"In an interview Wednesday night  U.S. Senator Bernie Sanders claimed he was too  busy  to know about the bombshell sexual misconduct allegations that internally rocked his 2016 presidential campaign."	https://external.xx.fbcdn.net/safe_image.php?d=AQD0wr9c7ylN3byl&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F06%2F694940094001_5976328237001_5976326463001-vs.jpg&cfs=1&sx=292&sy=0&sw=720&sh=720&_nc_hash=AQDpjigVPyKk6ZCU	https://external.xx.fbcdn.net/safe_image.php?d=AQC12oQGtcFcwrqR&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F06%2F694940094001_5976328237001_5976326463001-vs.jpg&_nc_hash=AQCQxu71xVEvky9d	https://www.foxnews.com/politics/bernie-sanders-says-he-was-busy-amid-sexual-misconduct-allegations-during-campaign	foxnews.com	2019-01-03T05:01:02+0000	1546491662	"2019-01-03 06:01:02"	832	2251	5987	1197	9435	15	3637	424	72	1007	0
link	post_page_15704546335	15704546335_10157704945161336	https://www.facebook.com/15704546335/posts/10157704945161336/	"JUST IN: China successfully landed a spacecraft on the far side of the moon Thursday  becoming the first country to ever land on the side of the moon that faces away from Earth  state news media said."	https://external.xx.fbcdn.net/safe_image.php?d=AQAtbNRmsK-gIGiV&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fchina-moon-thumb.jpg&cfs=1&_nc_hash=AQAxv4NmE7BTmJ7x	https://external.xx.fbcdn.net/safe_image.php?d=AQBzV5QWpnrJ5zVB&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fchina-moon-thumb.jpg&_nc_hash=AQDcJCBz8tMlSBkI	https://www.foxnews.com/science/china-successfully-lands-spacecraft-on-far-side-of-moon-state-media-says	foxnews.com	2019-01-03T04:33:04+0000	1546489984	"2019-01-03 05:33:04"	10322	5575	14729	5931	26235	263	1477	2549	31	87	0
link	post_page_15704546335	15704546335_10157704615326336	https://www.facebook.com/15704546335/posts/10157704615326336/	"After missing its recruiting goal last year for the first time since 2005  the Army has decided to up their recruitment by focusing on 22 left-leaning cities for new enlistees."	https://external.xx.fbcdn.net/safe_image.php?d=AQAEDhE_PLtaT3bk&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Frecruitment.jpg&cfs=1&sx=238&sy=0&sw=576&sh=576&_nc_hash=AQA6CgeDlA8iLeTZ	https://external.xx.fbcdn.net/safe_image.php?d=AQBZlO4pfZWgv_0k&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Frecruitment.jpg&_nc_hash=AQA98MdZR39tMf6q	https://www.foxnews.com/us/army-stepping-up-recruitment-in-22-left-leaning-cities	foxnews.com	2019-01-03T04:32:42+0000	1546489962	"2019-01-03 05:32:42"	1360	1482	2223	235	3940	39	582	144	39	59	0
photo	post_page_15704546335	15704546335_10157704779811336	https://www.facebook.com/15704546335/posts/10157704779811336/	"After Congressional leaders met with President Donald J. Trump Wednesday  House Democratic Leader Nancy Pelosi questioned the president s unwillingness to agree to the proposed spending bill that contains no funding for the proposed border wall. https://fxn.ws/2LNiYHH"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49439897_10157704779236336_1275482145904656384_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=c3d4d02687284a7526482ca044645afd&oe=5CC05722	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49519727_10157704779241336_909141136570843136_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=c3ff0bbedef66f8a83f877499c0c4e83&oe=5CC207F6	https://www.facebook.com/FoxNews/photos/a.184044921335/10157704779231336/?type=3	facebook.com	2019-01-03T04:00:42+0000	1546488042	"2019-01-03 05:00:42"	2169	22290	19770	1495	43555	153	8759	267	241	8181	0
link	post_page_15704546335	15704546335_10157704811641336	https://www.facebook.com/15704546335/posts/10157704811641336/	"In a rare moment of bipartisanship  Senators approved dozens of President Donald J. Trump s nominees  including a new Census director  a drug czar and some 15 ambassadors  including one to war-torn Yemen."	https://external.xx.fbcdn.net/safe_image.php?d=AQAS2wCt8CxqHynl&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FMcConnell-Schumer-AP.jpg&cfs=1&sx=448&sy=0&sw=576&sh=576&_nc_hash=AQAWQ7REZZMPxVVp	https://external.xx.fbcdn.net/safe_image.php?d=AQCYhOrm9akad0w1&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FMcConnell-Schumer-AP.jpg&_nc_hash=AQAUwE0UeJNYnei2	https://www.foxnews.com/politics/dozens-of-trumps-nominees-get-confirmed-in-rare-moment-of-bipartisanship-on-last-day-of-congress-session	foxnews.com	2019-01-03T03:35:00+0000	1546486500	"2019-01-03 04:35:00"	8673	981	9909	963	11853	587	56	549	10	34	0
link	post_page_15704546335	15704546335_10157704656886336	https://www.facebook.com/15704546335/posts/10157704656886336/	"House Republicans disclosed new findings that undercut the official narrative surrounding  the FBI and Justice Department’s decision not to prosecute former Secretary of State Hillary Clinton and her team for mishandling classified information."	https://external.xx.fbcdn.net/safe_image.php?d=AQDvLJZjZSyQ_BzV&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F15%2F694940094001_5979786540001_5979781390001-vs.jpg&cfs=1&sx=324&sy=0&sw=720&sh=720&_nc_hash=AQAz9hA1u5UehRV8	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F15%2F694940094001_5979786540001_5979781390001-vs.jpg&_nc_hash=AQDDluT9Y7qhhQ7E	https://www.foxnews.com/politics/gop-letter-reveals-fbi-divisions-over-clinton-case-decision-conflicting-claims-on-rosenstein-controversy	foxnews.com	2019-01-03T03:09:49+0000	1546484989	"2019-01-03 04:09:49"	6629	2808	11916	3566	18290	73	233	1255	115	3611	0
link	post_page_15704546335	15704546335_10157704747871336	https://www.facebook.com/15704546335/posts/10157704747871336/	"The installation features a theme with the number 22  which represents 22 veterans that commit suicide each day  according to a document provided by the artist."	https://external.xx.fbcdn.net/safe_image.php?d=AQCLOt3fCO--7mV0&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FVeteran-suicide-travelin-art.jpg&cfs=1&_nc_hash=AQCk_NnFjoQYNR9r	https://external.xx.fbcdn.net/safe_image.php?d=AQCPXuCUHA5aAMyv&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FVeteran-suicide-travelin-art.jpg&_nc_hash=AQAimoadSAupGYZH	https://www.foxnews.com/us/artist-calls-attention-to-veteran-suicides-in-new-project	foxnews.com	2019-01-03T02:30:05+0000	1546482605	"2019-01-03 03:30:05"	2345	445	4691	1509	6645	531	5	67	1737	6	0
photo	post_page_15704546335	15704546335_10157704600026336	https://www.facebook.com/15704546335/posts/10157704600026336/	"In remarks on the Senate floor  Senator Mitch McConnell spoke about incoming representatives  and whether or not they would be ready to hit the ground running."	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49317224_10157704592276336_6724027814514786304_n.png?_nc_cat=104&_nc_ht=scontent.xx&oh=c8b31611489fc4c7e00c152375a9e914&oe=5C8C2891	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49211216_10157704592281336_2506527641041895424_o.png?_nc_cat=103&_nc_ht=scontent.xx&oh=03edcef9df31a59d8ea12c0a94394ee2&oe=5CC85EA6	https://www.facebook.com/FoxNews/photos/a.184044921335/10157704592271336/?type=3	facebook.com	2019-01-03T01:52:54+0000	1546480374	"2019-01-03 02:52:54"	6949	3242	7975	1153	12370	389	442	63	48	84	0
link	post_page_15704546335	15704546335_10157704339731336	https://www.facebook.com/15704546335/posts/10157704339731336/	"For the second consecutive year   Hannity  was the number one program in cable news."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130a/p130x130/49760196_287219181977414_2823872543931236352_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=bbd80cdb64546d8df76a37a4d55921b7&oe=5CCB2FCB	https://scontent.xx.fbcdn.net/v/t39.2147-6/49760196_287219181977414_2823872543931236352_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=6ea562e9e476f6522084b52df3fe32e5&oe=5CD0CB80	https://www.foxnews.com/entertainment/fox-news-finishes-2018-as-most-watched-cable-network-as-hannity-dominates	foxnews.com	2019-01-03T01:03:24+0000	1546477404	"2019-01-03 02:03:24"	103799	6901	118323	14078	139302	12983	1039	300	81	121	0
video	post_page_15704546335	15704546335_1627037660729927	https://www.facebook.com/FoxNews/videos/1627037660729927/	"Senator Mitch McConnell delivers remarks on the Senate floor. https://fxn.ws/2R27g1C"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48884774_1627054367394923_3917337347380740096_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=def7c04965c7d18c3b0046e2fbfd713b&oe=5CB72CF1	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/48884774_1627054367394923_3917337347380740096_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=033766b9bc6c8b26e87e53fc312224bf&oe=5CBB60EF	https://www.facebook.com/FoxNews/videos/1627037660729927/	facebook.com	2019-01-03T00:21:59+0000	1546474919	"2019-01-03 01:21:59"	3122	8910	4517	774	14201	912	67	41	24	351	0
photo	post_page_15704546335	15704546335_10157703479621336	https://www.facebook.com/15704546335/posts/10157703479621336/	"Earlier on  Fox & Friends   Rep.-elect Dan Crenshaw said Democrats are playing politics by opposing President Donald J. Trump s long-promised border wall  and it s at the expense of U.S. national security. https://bit.ly/2LLwOu6"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49800373_10157703478921336_6011280895141478400_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=f55eff54c8605c82cc935e3587e24fe0&oe=5CB8A67C	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49938167_10157703478916336_2757524112480927744_o.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=0586b266a7b428e721d3f734003934be&oe=5CD09737	https://www.facebook.com/FoxNews/photos/a.184044921335/10157703478911336/?type=3	facebook.com	2019-01-02T23:38:51+0000	1546472331	"2019-01-03 00:38:51"	22378	4725	25132	5249	35106	2257	396	25	15	61	0
link	post_page_15704546335	15704546335_10157704313691336	https://www.facebook.com/15704546335/posts/10157704313691336/	"JUST IN: Daryl Dragon  the cap-wearing  Captain  of pop band The Captain and Tennille who teamed with then-wife Toni Tennille on such easy listening hits as  Love Will Keep Us Together  and  Muskrat Love   died Wednesday at age 76."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c65.0.130.130a/p130x130/49703829_839013236440522_4025285603699458048_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=44a78c55a9504a1e9677ba979250bca8&oe=5CC3EA1C	https://scontent.xx.fbcdn.net/v/t39.2147-6/49703829_839013236440522_4025285603699458048_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=4836192ada6006627d6209df26ca958d&oe=5CD8EB03	https://www.foxnews.com/entertainment/daryl-dragon-captain-of-pop-band-the-captain-and-tennille-dead-at-76	foxnews.com	2019-01-02T23:02:49+0000	1546470169	"2019-01-03 00:02:49"	3067	1352	17707	10720	29779	105	30	941	13541	23	0
link	post_page_15704546335	15704546335_10157704260831336	https://www.facebook.com/15704546335/posts/10157704260831336/	"Fox News Halftime Report presents its first list of contenders for the 2020 Democratic presidential nomination."	https://external.xx.fbcdn.net/safe_image.php?d=AQDOa7YIjXQZwaBA&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F29%2F694940094001_5984452439001_5984450429001-vs.jpg&cfs=1&sx=76&sy=0&sw=720&sh=720&_nc_hash=AQAeBqHe0DqZlAfS	https://external.xx.fbcdn.net/safe_image.php?d=AQAfOhhwDxJ6cTj3&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F29%2F694940094001_5984452439001_5984450429001-vs.jpg&_nc_hash=AQAjK0E9zdtMynRG	https://www.foxnews.com/politics/presenting-your-2020-roster	foxnews.com	2019-01-02T22:36:46+0000	1546468606	"2019-01-02 23:36:46"	973	4948	9690	767	15405	82	7807	108	92	628	0
link	post_page_15704546335	15704546335_10157703921216336	https://www.facebook.com/15704546335/posts/10157703921216336/	"“All I could hear from God was ‘these are your babies.’”"	https://external.xx.fbcdn.net/safe_image.php?d=AQAZHYsin03WhxTL&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FShawfamily2.jpg&cfs=1&sx=280&sy=0&sw=720&sh=720&_nc_hash=AQD9iwEKPANh_myT	https://external.xx.fbcdn.net/safe_image.php?d=AQCKVHD9VjQMWy4b&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FShawfamily2.jpg&_nc_hash=AQAgZrC1wwZYTLzK	https://www.foxnews.com/us/tragedy-to-triumph-texas-couple-gives-forever-home-to-kids-found-chained-abused	foxnews.com	2019-01-02T22:26:40+0000	1546468000	"2019-01-02 23:26:40"	15416	1010	24933	1756	27699	8389	21	240	832	35	0
link	post_page_15704546335	15704546335_10157704137496336	https://www.facebook.com/15704546335/posts/10157704137496336/	"JUST IN: President Donald J. Trump asks congressional leaders to return Friday after WH Situation Room meeting on border security amid the partial shutdown  Rep. Kevin McCarthy says."	https://external.xx.fbcdn.net/safe_image.php?d=AQB36YfAxFv8qGos&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F02%2F694940094001_5985376969001_5985377600001-vs.jpg&cfs=1&sx=220&sy=0&sw=720&sh=720&_nc_hash=AQAQrWOgLTlgKB2g	https://external.xx.fbcdn.net/safe_image.php?d=AQBbP1MqXz1DOvkW&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F02%2F694940094001_5985376969001_5985377600001-vs.jpg&_nc_hash=AQDa-N--5odcR-6X	https://www.foxnews.com/politics/trump-meets-with-congressional-leaders-in-situation-room-amid-partial-shutdown	foxnews.com	2019-01-02T21:44:30+0000	1546465470	"2019-01-02 22:44:30"	3987	2970	4590	346	7906	362	148	34	12	47	0
video	post_page_15704546335	15704546335_356833701796308	https://www.facebook.com/FoxNews/videos/356833701796308/	"Congressional leaders depart The White House after meeting with President Donald J. Trump."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48625540_356873368459008_6900253118693376000_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=747f0a19b6de38557412fef71c50b655&oe=5C8C2997	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/48625540_356873368459008_6900253118693376000_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=4ad664f241f8f030ba3a48c38740d27f&oe=5C8CDE95	https://www.facebook.com/FoxNews/videos/356833701796308/	facebook.com	2019-01-02T21:26:14+0000	1546464374	"2019-01-02 22:26:14"	1359	11664	4464	684	16812	427	135	49	49	2445	0
video	post_page_15704546335	15704546335_281709192538914	https://www.facebook.com/FoxNews/videos/281709192538914/	"Authorities hold a press conference regarding the Marjory Stoneman Douglas High School Public Safety Commission and the initial report of findings and recommendations. (Courtesy: WTSP)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48738540_281711512538682_6737532767946407936_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=a61be13bbbc30d5a46fca1fd2d9287f3&oe=5CBD2547	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/48738540_281711512538682_6737532767946407936_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=e9996c6f08a510b54f03da387379a206&oe=5CD42645	https://www.facebook.com/FoxNews/videos/281709192538914/	facebook.com	2019-01-02T21:07:25+0000	1546463245	"2019-01-02 22:07:25"	745	1524	1091	360	2975	163	15	21	14	133	0
video	post_page_15704546335	15704546335_10157704004151336	https://www.facebook.com/15704546335/posts/10157704004151336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49935004_795413314144436_6768491098374406144_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=a28db0dd349d8ed7c5217fb1b0da8a48&oe=5CC2F198	https://scontent.xx.fbcdn.net/v/t15.5256-10/49935004_795413314144436_6768491098374406144_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=209d873546c3e8989ef1c112107179ee&oe=5CD1B86A	https://www.facebook.com/FoxNewsUpdate/videos/795399430812491/	facebook.com	2019-01-02T21:02:32+0000	1546462952	"2019-01-02 22:02:32"	428	222	551	69	842	10	64	38	6	5	0
video	post_page_15704546335	15704546335_328611607745997	https://www.facebook.com/FoxNews/videos/328611607745997/	"The Senate convenes for the first time in 2019 during a partial government shutdown."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49697343_328638021076689_817430644064780288_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=0a72153aeb0d74c46218051e89a99ae3&oe=5CB66757	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49697343_328638021076689_817430644064780288_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=6b3632a2a6e7ae673e087954fdeaf8c1&oe=5CD6EF4C	https://www.facebook.com/FoxNews/videos/328611607745997/	facebook.com	2019-01-02T21:00:15+0000	1546462815	"2019-01-02 22:00:15"	1076	4928	1912	315	7155	201	100	34	35	466	0
video	post_page_15704546335	15704546335_2271775683097093	https://www.facebook.com/FoxNews/videos/2271775683097093/	"Secretary of State Mike Pompeo makes remarks with Colombian President  Ivan Duque."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48662066_2271778576430137_7445733902523564032_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=da28ec8d86f4147c46074ca5b0086dd7&oe=5CCB4E8F	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/48662066_2271778576430137_7445733902523564032_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=ab1d685f2a32aad7d14ba785ee31a206&oe=5CD83E91	https://www.facebook.com/FoxNews/videos/2271775683097093/	facebook.com	2019-01-02T20:33:15+0000	1546461195	"2019-01-02 21:33:15"	967	881	1268	228	2377	227	22	13	7	32	0
video	post_page_15704546335	15704546335_10157703938221336	https://www.facebook.com/FoxNews/videos/761306837570374/	"Moments ago  President Donald J. Trump took questions from the press after a cabinet meeting. https://bit.ly/2BWf9LI"	https://scontent.xx.fbcdn.net/v/t15.13418-10/s130x130/49039146_1658156394330233_1915670519139532800_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=8c64a83aad8ef4cdf767f949a25567e9&oe=5CD9616A	https://scontent.xx.fbcdn.net/v/t15.13418-10/49039146_1658156394330233_1915670519139532800_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=17484d271a37f3949d92226cd872dc58&oe=5CD3CFD9	https://www.facebook.com/FoxNews/videos/761306837570374/	facebook.com	2019-01-02T19:51:55+0000	1546458715	"2019-01-02 20:51:55"	7369	9780	12128	2449	24357	4244	176	43	25	271	0
link	post_page_15704546335	15704546335_10157703649301336	https://www.facebook.com/15704546335/posts/10157703649301336/	"It “looked like it had a big bush on his head.”  A Tennessee teen who had initially planned to hunt squirrels ended up with a “monster” 27-point buck instead."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/49740180_294220291287522_1359011601885167616_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=e0d9c9daf8c6aba7d74b6784de9316ac&oe=5CCA3E85	https://scontent.xx.fbcdn.net/v/t39.2147-6/49740180_294220291287522_1359011601885167616_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=5a23c0f73da0525bb3543f515dbc0205&oe=5C8D6D3D	https://www.foxnews.com/great-outdoors/tennessee-teen-bags-27-point-monster-buck-following-crazy-hunt	foxnews.com	2019-01-02T19:17:25+0000	1546456645	"2019-01-02 20:17:25"	12941	4548	17610	4187	26345	798	61	2917	432	461	0
link	post_page_15704546335	15704546335_10157703474746336	https://www.facebook.com/15704546335/posts/10157703474746336/	"The Defense Department is raising base pay for most military members by 2.6 percent in 2019."	https://external.xx.fbcdn.net/safe_image.php?d=AQBLLEDVXO3OL1vn&w=130&h=130&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2018%2F03%2F0%2F0%2FUS-military-ap1.jpg%3Fve%3D1%26tl%3D1&cfs=1&_nc_hash=AQBYCV66PAi4IFkk	https://external.xx.fbcdn.net/safe_image.php?d=AQAnYNB7KSbHcxrw&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2018%2F03%2F0%2F0%2FUS-military-ap1.jpg%3Fve%3D1%26tl%3D1&_nc_hash=AQCm2GEwMW_6qDSq	https://www.foxbusiness.com/politics/us-military-members-to-get-a-big-raise-in-january	foxbusiness.com	2019-01-02T18:38:14+0000	1546454294	"2019-01-02 19:38:14"	5561	2176	6599	825	9600	935	82	15	2	4	0
photo	post_page_15704546335	15704546335_10157702865851336	https://www.facebook.com/15704546335/posts/10157702865851336/	"Senator-elect Mitt Romney  who won his Utah Senate race in November and has sparred with the president before  wrote in a scathing op-ed for The Washington Post that President Donald J. Trump  has not risen to the mantle of the office.  https://fxn.ws/2CIUMDg"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49393478_10157702865191336_5227922754916843520_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=216c463160b686222ab4cecc71d35266&oe=5CCDD8A4	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49568762_10157702865186336_6506956134400655360_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=03442c28581f9a2da6065014f8695cc4&oe=5CBF3089	https://www.facebook.com/FoxNews/photos/a.184044921335/10157702865181336/?type=3	facebook.com	2019-01-02T18:05:00+0000	1546452300	"2019-01-02 19:05:00"	2099	16713	15828	976	33517	218	1666	221	424	11200	0
link	post_page_15704546335	15704546335_10157703396256336	https://www.facebook.com/15704546335/posts/10157703396256336/	"“She’ll cut your head off and you won’t even know you’re bleeding.”   House Democratic Leader Nancy Pelosi s daughter did not mince words Wednesday when she was asked about her mother’s leadership style."	https://external.xx.fbcdn.net/safe_image.php?d=AQALrINXEQqvaVz0&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F27%2F694940094001_5983889669001_5983886289001-vs.jpg&cfs=1&sx=332&sy=0&sw=720&sh=720&_nc_hash=AQDOP5O4VFRVPZWY	https://external.xx.fbcdn.net/safe_image.php?d=AQD1q4EScPcTGDQ8&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F27%2F694940094001_5983889669001_5983886289001-vs.jpg&_nc_hash=AQCGsFP0qGiQ81OR	https://www.foxnews.com/politics/pelosi-will-cut-your-head-off-and-you-wont-even-know-youre-bleeding-daughter-says	foxnews.com	2019-01-02T17:35:35+0000	1546450535	"2019-01-02 18:35:35"	4725	8896	20768	8411	38075	214	7558	3316	510	4445	0
link	post_page_15704546335	15704546335_10157703154681336	https://www.facebook.com/15704546335/posts/10157703154681336/	"Ronna McDaniel  the Republican National Committee chairwoman also known as Ronna Romney McDaniel  turned the intra-party fight into a family feud when she scolded her uncle on Twitter for his anti-Trump column."	https://external.xx.fbcdn.net/safe_image.php?d=AQD_Kre3tcxx8nHO&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F02%2F20%2F694940094001_5737150063001_5737150473001-vs.jpg&cfs=1&sx=293&sy=0&sw=720&sh=720&_nc_hash=AQDt_4mjhSviDDxv	https://external.xx.fbcdn.net/safe_image.php?d=AQBrJR0idckW5hsG&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F02%2F20%2F694940094001_5737150063001_5737150473001-vs.jpg&_nc_hash=AQB6M1_5BbUZgBSY	https://www.foxnews.com/politics/incoming-sen-romney-trump-hasnt-risen-to-the-mantle-of-presidency	foxnews.com	2019-01-02T17:05:03+0000	1546448703	"2019-01-02 18:05:03"	4695	1837	5731	859	8427	431	474	57	13	61	0
link	post_page_15704546335	15704546335_10157703070711336	https://www.facebook.com/15704546335/posts/10157703070711336/	"Shocking footage shows border officers slashing open plastic-wrapped beds that were strapped to a van at a check-point near Melilla on the north African coast and Morocco  revealing two migrants who were hidden inside in a desperate bid to reach Europe."	https://external.xx.fbcdn.net/safe_image.php?d=AQB3Kw_QxjN2N6Lr&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fspain-asylum-1.jpg&cfs=1&_nc_hash=AQBrqmsk_YYFWgpq	https://external.xx.fbcdn.net/safe_image.php?d=AQAQvdzUlps_JORI&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fspain-asylum-1.jpg&_nc_hash=AQAb_lMiUbR7hCpI	https://www.foxnews.com/world/migrants-discovered-hidden-inside-mattrresses-strapped-to-van-in-bid-to-reach-europe	foxnews.com	2019-01-02T16:30:00+0000	1546446600	"2019-01-02 17:30:00"	2448	2320	10694	4682	17696	20	1938	4455	654	1179	0
link	post_page_15704546335	15704546335_10157703159766336	https://www.facebook.com/15704546335/posts/10157703159766336/	"Breaking News: Legendary wrestling announcer “Mean” Gene Okerlund died at the age of 76  WWE announced Wednesday."	https://external.xx.fbcdn.net/safe_image.php?d=AQANtkDEMI78VDHF&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FGene_Okerlund_WWe.jpg&cfs=1&sx=250&sy=0&sw=720&sh=720&_nc_hash=AQAVoCUjpOC39t53	https://external.xx.fbcdn.net/safe_image.php?d=AQD_ldMH9L9tD3Bg&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FGene_Okerlund_WWe.jpg&_nc_hash=AQC-SClxsfP8BGRJ	https://www.foxnews.com/entertainment/mean-gene-okerlund-dies-at-76-wwe-announces	foxnews.com	2019-01-02T16:01:59+0000	1546444919	"2019-01-02 17:01:59"	4500	2358	18277	14843	35478	98	40	1425	12185	29	0
